product_id,brand,product_name,category,original_price,stock,customer_type,negotiation_round,festival_sale,minimum_acceptable_price
P009,Apple,iPad Air M3,Tablet,65000,79,Returning,2,1,57770
P001,Apple,iPhone 16,Smartphone,80000,42,Returning,2,0,73914
P005,Sony,Sony WH-1000XM6,Headphones,32000,41,Returning,2,1,26194
P008,Canon,Canon EOS R50,Camera,75000,44,Premium,1,1,64801
P005,Sony,Sony WH-1000XM6,Headphones,32000,99,Returning,1,0,26540
P009,Apple,iPad Air M3,Tablet,65000,78,New,2,0,59548
P006,Apple,Apple Watch Series 10,Smartwatch,50000,34,Returning,2,0,45374
P003,Apple,MacBook Air M4,Laptop,110000,99,Returning,2,1,96355
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,51,Premium,2,1,80484
P001,Apple,iPhone 16,Smartphone,80000,2,Premium,3,1,73264
P003,Apple,MacBook Air M4,Laptop,110000,16,New,1,1,104185
P008,Canon,Canon EOS R50,Camera,75000,55,Returning,3,1,63568
P007,Dell,Dell XPS 13,Laptop,120000,18,Returning,3,0,110299
P001,Apple,iPhone 16,Smartphone,80000,14,New,1,1,77026
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,12,Returning,3,1,83646
P009,Apple,iPad Air M3,Tablet,65000,82,Returning,1,0,58778
P009,Apple,iPad Air M3,Tablet,65000,2,New,2,1,60442
P008,Canon,Canon EOS R50,Camera,75000,72,New,1,0,67177
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,77,Returning,2,0,138053
P005,Sony,Sony WH-1000XM6,Headphones,32000,58,New,3,1,26231
P005,Sony,Sony WH-1000XM6,Headphones,32000,22,Premium,2,0,25890
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,22,New,1,1,83334
P008,Canon,Canon EOS R50,Camera,75000,44,New,2,1,65463
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,94,Returning,3,0,132772
P009,Apple,iPad Air M3,Tablet,65000,45,Premium,1,1,57621
P009,Apple,iPad Air M3,Tablet,65000,23,Returning,1,0,59987
P009,Apple,iPad Air M3,Tablet,65000,89,New,3,1,56949
P005,Sony,Sony WH-1000XM6,Headphones,32000,47,Returning,1,0,27072
P007,Dell,Dell XPS 13,Laptop,120000,33,Returning,3,1,104192
P008,Canon,Canon EOS R50,Camera,75000,44,Premium,1,0,66365
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,15,New,1,0,88807
P008,Canon,Canon EOS R50,Camera,75000,37,Premium,3,1,63198
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,94,New,2,1,133222
P007,Dell,Dell XPS 13,Laptop,120000,98,New,1,1,105760
P003,Apple,MacBook Air M4,Laptop,110000,63,New,1,0,103788
P009,Apple,iPad Air M3,Tablet,65000,69,Returning,3,0,58839
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,61,Returning,3,0,82820
P009,Apple,iPad Air M3,Tablet,65000,8,New,3,1,60285
P004,Sony,PlayStation 5,Gaming Console,55000,6,Returning,2,0,51233
P007,Dell,Dell XPS 13,Laptop,120000,78,New,2,0,108973
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,30,Returning,1,1,135512
P001,Apple,iPhone 16,Smartphone,80000,90,Premium,3,0,71227
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,92,Returning,2,1,79817
P005,Sony,Sony WH-1000XM6,Headphones,32000,66,New,2,1,25916
P005,Sony,Sony WH-1000XM6,Headphones,32000,33,Returning,3,1,25367
P005,Sony,Sony WH-1000XM6,Headphones,32000,55,New,3,0,26899
P009,Apple,iPad Air M3,Tablet,65000,47,Premium,1,1,57967
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,28,Returning,3,0,135515
P006,Apple,Apple Watch Series 10,Smartwatch,50000,31,Premium,3,0,43650
P009,Apple,iPad Air M3,Tablet,65000,59,Premium,3,1,56945
P009,Apple,iPad Air M3,Tablet,65000,95,Returning,3,1,56000
P009,Apple,iPad Air M3,Tablet,65000,66,New,3,0,58963
P006,Apple,Apple Watch Series 10,Smartwatch,50000,62,Premium,3,0,44357
P008,Canon,Canon EOS R50,Camera,75000,14,Returning,2,0,68009
P007,Dell,Dell XPS 13,Laptop,120000,30,New,1,1,108227
P005,Sony,Sony WH-1000XM6,Headphones,32000,23,Returning,1,0,27231
P009,Apple,iPad Air M3,Tablet,65000,84,New,3,1,56216
P009,Apple,iPad Air M3,Tablet,65000,31,New,3,0,58804
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,83,Premium,3,1,77430
P007,Dell,Dell XPS 13,Laptop,120000,21,Premium,1,0,108029
P009,Apple,iPad Air M3,Tablet,65000,7,Premium,3,0,59471
P003,Apple,MacBook Air M4,Laptop,110000,16,New,1,0,106389
P004,Sony,PlayStation 5,Gaming Console,55000,23,New,1,0,51358
P009,Apple,iPad Air M3,Tablet,65000,50,Returning,2,1,57467
P001,Apple,iPhone 16,Smartphone,80000,4,Premium,3,1,73832
P007,Dell,Dell XPS 13,Laptop,120000,16,New,3,0,111937
P005,Sony,Sony WH-1000XM6,Headphones,32000,25,Returning,2,0,26355
P001,Apple,iPhone 16,Smartphone,80000,93,New,3,1,71650
P006,Apple,Apple Watch Series 10,Smartwatch,50000,84,New,3,0,44103
P009,Apple,iPad Air M3,Tablet,65000,97,New,2,1,57131
P009,Apple,iPad Air M3,Tablet,65000,83,New,1,1,57666
P007,Dell,Dell XPS 13,Laptop,120000,76,Returning,3,0,106335
P001,Apple,iPhone 16,Smartphone,80000,26,Premium,1,1,73155
P007,Dell,Dell XPS 13,Laptop,120000,24,New,2,1,107266
P006,Apple,Apple Watch Series 10,Smartwatch,50000,96,Premium,2,1,42854
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,43,New,3,0,83546
P007,Dell,Dell XPS 13,Laptop,120000,86,Returning,2,1,102794
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,2,Premium,2,1,83406
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,91,New,3,0,81488
P001,Apple,iPhone 16,Smartphone,80000,58,Premium,2,0,73508
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,76,Returning,3,1,132342
P009,Apple,iPad Air M3,Tablet,65000,79,New,2,0,59740
P007,Dell,Dell XPS 13,Laptop,120000,71,New,2,0,109086
P009,Apple,iPad Air M3,Tablet,65000,93,Premium,3,1,54913
P007,Dell,Dell XPS 13,Laptop,120000,78,Returning,1,0,109252
P007,Dell,Dell XPS 13,Laptop,120000,72,Premium,3,0,105583
P009,Apple,iPad Air M3,Tablet,65000,88,Premium,3,1,55550
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,10,Returning,1,1,141122
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,55,New,2,1,136364
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,73,Returning,2,0,83809
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,31,New,1,0,140435
P007,Dell,Dell XPS 13,Laptop,120000,90,Returning,2,0,105489
P001,Apple,iPhone 16,Smartphone,80000,39,New,3,0,74679
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,48,New,1,1,137469
P006,Apple,Apple Watch Series 10,Smartwatch,50000,66,Returning,1,1,44498
P008,Canon,Canon EOS R50,Camera,75000,38,Premium,1,0,65999
P005,Sony,Sony WH-1000XM6,Headphones,32000,50,Premium,1,0,26158
P009,Apple,iPad Air M3,Tablet,65000,87,Premium,3,0,56337
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,78,Premium,3,1,80262
P003,Apple,MacBook Air M4,Laptop,110000,56,Returning,1,0,101944
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,62,Returning,3,0,135960
P001,Apple,iPhone 16,Smartphone,80000,91,Returning,3,1,70172
P003,Apple,MacBook Air M4,Laptop,110000,14,Premium,2,1,101081
P008,Canon,Canon EOS R50,Camera,75000,6,Returning,2,0,67752
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,19,New,2,1,141150
P001,Apple,iPhone 16,Smartphone,80000,91,Premium,1,0,72364
P007,Dell,Dell XPS 13,Laptop,120000,29,Premium,2,1,104181
P001,Apple,iPhone 16,Smartphone,80000,59,New,1,0,75785
P008,Canon,Canon EOS R50,Camera,75000,23,Premium,1,1,64908
P005,Sony,Sony WH-1000XM6,Headphones,32000,1,New,1,1,27552
P009,Apple,iPad Air M3,Tablet,65000,24,New,3,1,58084
P008,Canon,Canon EOS R50,Camera,75000,31,New,1,1,65574
P007,Dell,Dell XPS 13,Laptop,120000,70,Returning,1,1,106367
P001,Apple,iPhone 16,Smartphone,80000,45,Premium,3,0,72393
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,74,Returning,1,0,84914
P008,Canon,Canon EOS R50,Camera,75000,14,Premium,1,1,66440
P007,Dell,Dell XPS 13,Laptop,120000,11,Premium,1,1,108932
P008,Canon,Canon EOS R50,Camera,75000,7,Premium,1,0,67794
P001,Apple,iPhone 16,Smartphone,80000,60,New,2,1,73796
P001,Apple,iPhone 16,Smartphone,80000,1,Returning,2,0,77198
P009,Apple,iPad Air M3,Tablet,65000,74,Returning,3,1,57415
P005,Sony,Sony WH-1000XM6,Headphones,32000,30,Premium,1,1,25843
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,72,Premium,1,1,134252
P003,Apple,MacBook Air M4,Laptop,110000,77,Returning,2,1,99284
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,53,Premium,1,0,84100
P008,Canon,Canon EOS R50,Camera,75000,26,Returning,3,0,64968
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,5,Returning,2,0,86107
P006,Apple,Apple Watch Series 10,Smartwatch,50000,100,Premium,3,1,41727
P003,Apple,MacBook Air M4,Laptop,110000,9,Returning,2,0,104994
P006,Apple,Apple Watch Series 10,Smartwatch,50000,57,Returning,3,0,44345
P003,Apple,MacBook Air M4,Laptop,110000,54,Premium,1,1,99382
P005,Sony,Sony WH-1000XM6,Headphones,32000,70,Returning,1,1,26198
P004,Sony,PlayStation 5,Gaming Console,55000,76,Premium,1,1,49362
P005,Sony,Sony WH-1000XM6,Headphones,32000,70,Premium,1,1,26410
P003,Apple,MacBook Air M4,Laptop,110000,41,New,2,1,100015
P003,Apple,MacBook Air M4,Laptop,110000,70,New,2,1,99654
P008,Canon,Canon EOS R50,Camera,75000,57,Returning,3,0,65152
P006,Apple,Apple Watch Series 10,Smartwatch,50000,58,Premium,2,1,43081
P006,Apple,Apple Watch Series 10,Smartwatch,50000,51,New,1,0,46246
P001,Apple,iPhone 16,Smartphone,80000,77,New,3,1,73223
P006,Apple,Apple Watch Series 10,Smartwatch,50000,14,New,2,1,46248
P001,Apple,iPhone 16,Smartphone,80000,86,Premium,1,0,72402
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,13,Returning,3,1,83197
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,88,New,1,1,134724
P005,Sony,Sony WH-1000XM6,Headphones,32000,91,Returning,3,1,24515
P003,Apple,MacBook Air M4,Laptop,110000,22,Premium,1,1,99234
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,48,New,2,1,136215
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,88,New,1,0,83782
P003,Apple,MacBook Air M4,Laptop,110000,24,Returning,2,1,99392
P001,Apple,iPhone 16,Smartphone,80000,2,New,2,0,77180
P006,Apple,Apple Watch Series 10,Smartwatch,50000,15,Returning,1,0,47428
P006,Apple,Apple Watch Series 10,Smartwatch,50000,84,Premium,3,1,41950
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,44,New,2,1,135544
P008,Canon,Canon EOS R50,Camera,75000,13,Returning,3,0,67864
P003,Apple,MacBook Air M4,Laptop,110000,60,Premium,3,0,99453
P006,Apple,Apple Watch Series 10,Smartwatch,50000,91,Premium,3,1,42159
P001,Apple,iPhone 16,Smartphone,80000,30,Premium,1,0,73909
P007,Dell,Dell XPS 13,Laptop,120000,37,Premium,3,0,106093
P005,Sony,Sony WH-1000XM6,Headphones,32000,99,Premium,1,0,26126
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,16,New,2,1,140429
P001,Apple,iPhone 16,Smartphone,80000,28,Returning,1,1,73165
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,70,Returning,3,0,83128
P004,Sony,PlayStation 5,Gaming Console,55000,84,Returning,3,0,48882
P009,Apple,iPad Air M3,Tablet,65000,46,Returning,1,1,58702
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,44,New,1,1,137497
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,5,New,2,1,85583
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,2,Premium,1,1,139284
P007,Dell,Dell XPS 13,Laptop,120000,71,New,1,1,108234
P008,Canon,Canon EOS R50,Camera,75000,62,Returning,1,0,66740
P009,Apple,iPad Air M3,Tablet,65000,35,Premium,3,0,58083
P004,Sony,PlayStation 5,Gaming Console,55000,85,New,3,1,47664
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,90,Returning,1,0,135502
P007,Dell,Dell XPS 13,Laptop,120000,63,Returning,2,0,107842
P006,Apple,Apple Watch Series 10,Smartwatch,50000,2,New,1,1,46848
P001,Apple,iPhone 16,Smartphone,80000,10,Returning,1,1,75820
P005,Sony,Sony WH-1000XM6,Headphones,32000,17,Returning,1,1,26808
P008,Canon,Canon EOS R50,Camera,75000,69,Returning,1,0,66892
P003,Apple,MacBook Air M4,Laptop,110000,85,Premium,3,0,96524
P004,Sony,PlayStation 5,Gaming Console,55000,40,Returning,1,0,50115
P001,Apple,iPhone 16,Smartphone,80000,74,New,3,1,73159
P001,Apple,iPhone 16,Smartphone,80000,46,New,1,1,74422
P005,Sony,Sony WH-1000XM6,Headphones,32000,32,New,1,0,26790
P007,Dell,Dell XPS 13,Laptop,120000,51,Returning,1,0,109331
P001,Apple,iPhone 16,Smartphone,80000,37,Premium,2,1,71842
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,72,Premium,2,1,133177
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,24,New,1,1,137419
P003,Apple,MacBook Air M4,Laptop,110000,51,New,1,0,103329
P003,Apple,MacBook Air M4,Laptop,110000,2,Premium,1,1,102178
P006,Apple,Apple Watch Series 10,Smartwatch,50000,67,New,1,1,44973
P008,Canon,Canon EOS R50,Camera,75000,4,Premium,3,0,66251
P008,Canon,Canon EOS R50,Camera,75000,15,New,2,0,68731
P009,Apple,iPad Air M3,Tablet,65000,1,New,1,1,61317
P003,Apple,MacBook Air M4,Laptop,110000,13,Premium,3,0,101869
P006,Apple,Apple Watch Series 10,Smartwatch,50000,68,New,3,1,44240
P001,Apple,iPhone 16,Smartphone,80000,88,Returning,3,0,71944
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,99,New,3,1,79516
P009,Apple,iPad Air M3,Tablet,65000,48,Returning,3,0,58747
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,41,Premium,3,1,131406
P008,Canon,Canon EOS R50,Camera,75000,22,Premium,3,0,64390
P009,Apple,iPad Air M3,Tablet,65000,67,New,3,0,59418
P006,Apple,Apple Watch Series 10,Smartwatch,50000,31,Returning,3,0,44068
P009,Apple,iPad Air M3,Tablet,65000,49,Premium,1,1,58270
P003,Apple,MacBook Air M4,Laptop,110000,66,Returning,2,1,99387
P001,Apple,iPhone 16,Smartphone,80000,85,New,3,0,72472
P008,Canon,Canon EOS R50,Camera,75000,21,New,1,0,67564
P004,Sony,PlayStation 5,Gaming Console,55000,79,Returning,3,0,49640
P004,Sony,PlayStation 5,Gaming Console,55000,18,Premium,1,0,51458
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,36,Returning,2,1,81870
P004,Sony,PlayStation 5,Gaming Console,55000,94,New,3,0,48517
P007,Dell,Dell XPS 13,Laptop,120000,47,Premium,3,0,105817
P001,Apple,iPhone 16,Smartphone,80000,87,New,3,0,72430
P001,Apple,iPhone 16,Smartphone,80000,82,New,1,1,73259
P003,Apple,MacBook Air M4,Laptop,110000,29,New,1,1,101209
P006,Apple,Apple Watch Series 10,Smartwatch,50000,17,Premium,1,0,46381
P004,Sony,PlayStation 5,Gaming Console,55000,6,New,3,0,51627
P006,Apple,Apple Watch Series 10,Smartwatch,50000,7,Returning,2,1,45201
P001,Apple,iPhone 16,Smartphone,80000,88,New,2,0,74057
P008,Canon,Canon EOS R50,Camera,75000,59,Returning,2,1,64924
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,13,Premium,3,0,138835
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,88,New,3,0,81812
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,54,Premium,3,0,81680
P005,Sony,Sony WH-1000XM6,Headphones,32000,49,Premium,1,0,26656
P009,Apple,iPad Air M3,Tablet,65000,28,New,1,1,58903
P009,Apple,iPad Air M3,Tablet,65000,36,New,3,1,57751
P003,Apple,MacBook Air M4,Laptop,110000,20,Premium,1,0,101661
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,54,Returning,1,0,84425
P007,Dell,Dell XPS 13,Laptop,120000,72,Returning,2,1,105571
P001,Apple,iPhone 16,Smartphone,80000,50,New,3,1,73252
P003,Apple,MacBook Air M4,Laptop,110000,11,Premium,3,1,99970
P006,Apple,Apple Watch Series 10,Smartwatch,50000,8,Returning,3,1,45297
P005,Sony,Sony WH-1000XM6,Headphones,32000,39,Premium,1,1,26408
P007,Dell,Dell XPS 13,Laptop,120000,51,New,3,1,105719
P004,Sony,PlayStation 5,Gaming Console,55000,92,New,3,1,47702
P001,Apple,iPhone 16,Smartphone,80000,39,Premium,3,1,70871
P008,Canon,Canon EOS R50,Camera,75000,25,New,1,1,65637
P007,Dell,Dell XPS 13,Laptop,120000,16,New,2,0,112561
P004,Sony,PlayStation 5,Gaming Console,55000,53,Premium,1,1,49413
P009,Apple,iPad Air M3,Tablet,65000,90,Returning,2,0,57453
P009,Apple,iPad Air M3,Tablet,65000,66,Premium,1,1,58321
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,88,Premium,1,1,130851
P004,Sony,PlayStation 5,Gaming Console,55000,93,Returning,3,0,48573
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,74,Premium,2,1,132525
P004,Sony,PlayStation 5,Gaming Console,55000,72,Returning,1,0,50837
P005,Sony,Sony WH-1000XM6,Headphones,32000,59,New,2,0,26753
P009,Apple,iPad Air M3,Tablet,65000,31,New,1,1,59622
P004,Sony,PlayStation 5,Gaming Console,55000,5,Premium,1,0,51280
P006,Apple,Apple Watch Series 10,Smartwatch,50000,86,Premium,2,1,42028
P006,Apple,Apple Watch Series 10,Smartwatch,50000,93,Returning,2,1,43297
P007,Dell,Dell XPS 13,Laptop,120000,89,Premium,3,1,100811
P006,Apple,Apple Watch Series 10,Smartwatch,50000,59,Returning,3,1,43739
P006,Apple,Apple Watch Series 10,Smartwatch,50000,26,Returning,1,1,44379
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,61,Returning,2,1,134853
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,100,Premium,2,0,132741
P004,Sony,PlayStation 5,Gaming Console,55000,36,New,1,0,51001
P005,Sony,Sony WH-1000XM6,Headphones,32000,48,New,3,0,26646
P006,Apple,Apple Watch Series 10,Smartwatch,50000,80,Returning,3,0,44834
P006,Apple,Apple Watch Series 10,Smartwatch,50000,24,Returning,3,0,44330
P006,Apple,Apple Watch Series 10,Smartwatch,50000,74,Returning,2,1,44364
P008,Canon,Canon EOS R50,Camera,75000,24,New,1,0,67464
P005,Sony,Sony WH-1000XM6,Headphones,32000,18,New,2,0,27612
P003,Apple,MacBook Air M4,Laptop,110000,50,New,2,0,102483
P005,Sony,Sony WH-1000XM6,Headphones,32000,84,Premium,3,0,25033
P003,Apple,MacBook Air M4,Laptop,110000,54,New,2,1,100507
P005,Sony,Sony WH-1000XM6,Headphones,32000,28,Premium,1,1,26000
P007,Dell,Dell XPS 13,Laptop,120000,29,Premium,2,0,106406
P001,Apple,iPhone 16,Smartphone,80000,4,Premium,3,0,75207
P009,Apple,iPad Air M3,Tablet,65000,46,New,1,0,60031
P006,Apple,Apple Watch Series 10,Smartwatch,50000,94,Premium,2,0,43938
P009,Apple,iPad Air M3,Tablet,65000,36,Returning,1,0,59671
P005,Sony,Sony WH-1000XM6,Headphones,32000,95,New,2,1,25365
P005,Sony,Sony WH-1000XM6,Headphones,32000,88,Premium,3,1,24189
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,64,New,3,0,83990
P001,Apple,iPhone 16,Smartphone,80000,89,Premium,2,1,70796
P003,Apple,MacBook Air M4,Laptop,110000,29,Returning,2,1,98635
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,56,Returning,3,1,132716
P004,Sony,PlayStation 5,Gaming Console,55000,25,Returning,1,0,50385
P001,Apple,iPhone 16,Smartphone,80000,83,New,3,1,71534
P003,Apple,MacBook Air M4,Laptop,110000,57,Premium,1,0,101649
P006,Apple,Apple Watch Series 10,Smartwatch,50000,42,Premium,3,0,43537
P001,Apple,iPhone 16,Smartphone,80000,20,Returning,3,0,73846
P003,Apple,MacBook Air M4,Laptop,110000,9,Returning,1,1,103374
P004,Sony,PlayStation 5,Gaming Console,55000,16,Returning,1,1,50882
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,89,New,1,1,134441
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,64,New,1,0,85124
P004,Sony,PlayStation 5,Gaming Console,55000,49,Premium,2,1,48626
P003,Apple,MacBook Air M4,Laptop,110000,67,Returning,1,0,102415
P003,Apple,MacBook Air M4,Laptop,110000,74,Premium,3,1,97102
P004,Sony,PlayStation 5,Gaming Console,55000,45,New,3,1,49439
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,46,Premium,3,0,134831
P004,Sony,PlayStation 5,Gaming Console,55000,19,New,1,1,51432
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,25,Premium,3,0,133901
P005,Sony,Sony WH-1000XM6,Headphones,32000,47,Returning,3,0,26540
P006,Apple,Apple Watch Series 10,Smartwatch,50000,29,New,1,1,44937
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,65,Returning,1,1,82556
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,7,Premium,2,0,85523
P003,Apple,MacBook Air M4,Laptop,110000,50,Premium,2,0,100382
P009,Apple,iPad Air M3,Tablet,65000,21,New,2,0,59401
P001,Apple,iPhone 16,Smartphone,80000,63,New,1,1,74002
P006,Apple,Apple Watch Series 10,Smartwatch,50000,83,Premium,1,0,44223
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,64,Premium,3,1,80245
P005,Sony,Sony WH-1000XM6,Headphones,32000,69,Returning,2,1,25625
P006,Apple,Apple Watch Series 10,Smartwatch,50000,57,Returning,1,0,45214
P004,Sony,PlayStation 5,Gaming Console,55000,89,New,1,0,50491
P009,Apple,iPad Air M3,Tablet,65000,3,Premium,1,1,59559
P003,Apple,MacBook Air M4,Laptop,110000,45,Premium,3,0,99234
P003,Apple,MacBook Air M4,Laptop,110000,23,Premium,2,1,97458
P007,Dell,Dell XPS 13,Laptop,120000,24,Premium,2,0,106680
P001,Apple,iPhone 16,Smartphone,80000,50,New,3,1,73185
P004,Sony,PlayStation 5,Gaming Console,55000,9,Premium,1,0,51478
P007,Dell,Dell XPS 13,Laptop,120000,88,Returning,2,0,105947
P004,Sony,PlayStation 5,Gaming Console,55000,1,Returning,3,1,49784
P009,Apple,iPad Air M3,Tablet,65000,40,New,3,1,57502
P001,Apple,iPhone 16,Smartphone,80000,85,New,1,1,72478
P007,Dell,Dell XPS 13,Laptop,120000,85,New,3,1,103379
P007,Dell,Dell XPS 13,Laptop,120000,30,Premium,3,1,103372
P006,Apple,Apple Watch Series 10,Smartwatch,50000,50,New,2,1,44809
P008,Canon,Canon EOS R50,Camera,75000,6,Returning,2,1,66832
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,23,Premium,3,0,81577
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,55,Premium,2,0,82229
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,99,Premium,2,1,129538
P005,Sony,Sony WH-1000XM6,Headphones,32000,3,Premium,3,0,26970
P007,Dell,Dell XPS 13,Laptop,120000,76,New,3,1,105561
P009,Apple,iPad Air M3,Tablet,65000,64,Returning,1,0,59788
P001,Apple,iPhone 16,Smartphone,80000,18,New,2,0,77545
P003,Apple,MacBook Air M4,Laptop,110000,86,New,1,1,98598
P003,Apple,MacBook Air M4,Laptop,110000,94,Premium,1,0,98814
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,26,Premium,1,1,82127
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,52,Returning,3,1,132715
P001,Apple,iPhone 16,Smartphone,80000,73,Premium,2,0,73175
P003,Apple,MacBook Air M4,Laptop,110000,55,Returning,2,0,100781
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,99,New,1,1,134567
P007,Dell,Dell XPS 13,Laptop,120000,87,New,2,1,104612
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,68,Premium,3,1,131364
P009,Apple,iPad Air M3,Tablet,65000,54,Returning,1,0,60263
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,90,Premium,2,0,132418
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,12,Premium,2,1,137416
P004,Sony,PlayStation 5,Gaming Console,55000,4,Premium,3,1,49186
P004,Sony,PlayStation 5,Gaming Console,55000,16,New,1,0,52423
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,9,Returning,1,1,140797
P007,Dell,Dell XPS 13,Laptop,120000,35,Returning,3,1,104718
P005,Sony,Sony WH-1000XM6,Headphones,32000,62,New,3,0,26061
P003,Apple,MacBook Air M4,Laptop,110000,54,Premium,2,1,97713
P005,Sony,Sony WH-1000XM6,Headphones,32000,70,Premium,2,1,25510
P005,Sony,Sony WH-1000XM6,Headphones,32000,74,Returning,3,1,26045
P005,Sony,Sony WH-1000XM6,Headphones,32000,12,Returning,1,1,27611
P006,Apple,Apple Watch Series 10,Smartwatch,50000,55,Premium,1,1,44378
P006,Apple,Apple Watch Series 10,Smartwatch,50000,5,New,2,0,46861
P006,Apple,Apple Watch Series 10,Smartwatch,50000,90,New,2,0,44038
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,95,Returning,2,1,131331
P003,Apple,MacBook Air M4,Laptop,110000,60,Returning,1,0,102703
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,84,Returning,1,1,132528
P006,Apple,Apple Watch Series 10,Smartwatch,50000,27,New,3,1,44107
P008,Canon,Canon EOS R50,Camera,75000,93,New,1,1,64358
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,21,Premium,1,1,81623
P004,Sony,PlayStation 5,Gaming Console,55000,55,Returning,1,0,50973
P006,Apple,Apple Watch Series 10,Smartwatch,50000,79,Returning,3,1,43626
P007,Dell,Dell XPS 13,Laptop,120000,45,Returning,2,1,105353
P005,Sony,Sony WH-1000XM6,Headphones,32000,43,Returning,2,0,26374
P005,Sony,Sony WH-1000XM6,Headphones,32000,10,Returning,3,0,27105
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,78,Premium,1,0,137953
